DealID,WO.count,DisputedAccountsExcluded,PublicRecordsCount2,InstallmentBalance2,RealEstateBalance2,RevolvingBalance2,PastDueAmount2,MonthlyPayment2,RealEstatePayment2,RevolvingAvailablePercent2,TotalInquiries2,InquiriesDuringLast6Months2,TotalTradeItems2,PaidAccounts2,SatisfactoryAccounts2,NowDelinquentDerog2,PctNegTradesNow2,PctNegTradesWas2,PctNegTradesTotal2,WasDelinquentDerog2,OldesttradeopenYearsAgo2,DelinquenciesOver30Days2,DelinquenciesOver60Days2,DelinquenciesOver90Days2,DerogCounter2,SocialCount2,AddressCount2,SSN.years.ago2,FICO2.SCORE2,VantageScore3.SCORE2,TIB2,SSN.Missing,FICO700,FS1,FS2,FS3,FS4,FS9,FS10,FS11,FS12,FS13,FS16,FS17,FS19,FS20,FS27
177502,0,0,0,3,0,2,0,2,0,1,1,1,2,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177529,0,0,0,2,2,1,0,1,1,1,0,1,2,2,2,0,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177570,0,0,0,2,0,1,0,2,0,1,2,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177577,0,0,0,3,0,2,0,2,0,0,1,1,2,0,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
177697,0,0,1,2,2,2,0,2,1,1,1,1,2,1,2,0,0,1,1,2,2,1,1,2,2,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177745,0,0,0,2,0,1,1,1,0,1,0,1,1,0,0,1,1,2,1,2,1,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177790,0,0,0,3,2,2,0,2,1,1,0,1,2,2,2,0,0,1,1,1,2,1,0,0,0,1,1,2,2,1,2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
177805,0,0,0,3,2,2,0,2,2,1,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,2,1,1,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0
177881,0,0,0,2,0,1,0,2,0,1,1,1,1,0,1,0,0,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177934,0,0,0,3,2,1,0,2,2,1,0,0,2,2,2,0,0,1,1,1,2,1,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177957,0,0,0,0,0,2,0,2,0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,0,1,1,2,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
177978,0,0,0,3,2,1,0,2,1,1,2,1,2,2,2,0,0,2,1,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178032,0,0,1,2,0,1,0,2,0,1,1,1,2,1,2,0,0,1,1,2,2,1,1,2,1,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
178047,0,0,0,3,2,2,0,2,1,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,0,1,0,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178065,1,0,0,2,0,2,0,2,0,1,1,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178110,1,0,0,3,0,2,0,2,0,1,2,1,2,2,2,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178127,0,0,0,3,2,2,1,2,2,1,1,1,2,1,2,1,1,1,1,2,1,1,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178164,0,0,0,2,0,2,0,2,0,1,1,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178181,0,0,0,2,2,2,0,2,1,1,0,1,2,1,2,0,0,1,1,2,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178192,1,0,0,3,2,2,1,2,1,1,1,1,2,2,2,1,1,2,1,2,1,2,2,2,1,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
178204,0,0,0,3,0,2,0,2,0,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178307,0,0,0,3,0,2,0,2,0,1,0,0,2,1,2,0,0,1,1,2,2,1,0,0,1,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
178360,0,0,0,3,0,2,1,2,0,1,2,2,2,0,2,1,1,1,1,1,0,1,1,0,0,2,2,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
178361,0,0,0,2,2,2,0,2,1,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,0,1,0,2,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
178388,1,0,0,3,0,1,2,2,0,0,0,1,2,2,2,2,1,1,1,2,1,2,2,2,2,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
178397,0,0,0,2,2,2,0,2,2,1,0,0,2,2,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178465,0,0,0,3,2,0,0,2,1,1,1,1,2,2,2,0,0,1,1,2,2,1,1,0,0,1,0,2,1,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
178484,0,0,2,2,2,1,0,2,1,1,1,1,2,2,2,0,0,2,1,2,2,1,1,0,0,1,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
178487,0,0,0,3,0,1,1,2,0,1,0,0,2,0,2,1,1,1,1,2,2,1,1,2,2,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178511,1,0,2,2,0,1,0,2,0,1,2,2,2,0,1,0,0,1,1,2,0,1,1,1,1,2,2,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
178542,0,0,0,3,0,1,1,2,0,1,0,1,2,2,1,1,1,2,1,2,1,2,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178589,0,0,0,2,0,2,0,2,0,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
178593,0,0,0,3,2,2,0,2,2,1,2,2,2,2,2,0,0,1,1,2,2,1,1,0,0,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
178616,0,0,0,2,2,2,0,2,1,1,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178676,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,2,0,1,0,2,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
178717,0,0,0,3,2,1,1,2,1,0,0,1,2,2,2,1,1,1,1,2,1,2,2,2,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178767,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,1,1,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178812,0,0,1,2,0,1,0,1,0,1,1,1,2,1,2,0,0,2,1,2,1,1,1,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178832,0,0,0,3,0,2,0,2,0,1,1,1,2,1,2,0,0,1,1,1,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
178843,0,0,0,3,2,2,0,2,2,1,0,1,2,2,2,0,0,1,1,2,2,1,0,0,1,1,1,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178846,0,0,0,0,2,2,0,2,2,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178918,0,0,1,0,2,2,0,1,1,1,1,1,2,1,2,0,0,1,1,1,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178932,0,0,0,2,2,2,0,1,1,1,0,0,2,1,1,1,1,1,1,2,2,1,1,0,2,0,0,1,1,1,2,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
178933,0,0,0,2,0,1,0,2,0,1,0,1,2,1,1,0,0,2,2,2,2,1,1,2,2,1,1,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
178939,0,0,1,2,0,2,1,2,0,1,1,1,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178969,0,0,0,2,2,2,0,2,2,1,0,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
178973,0,0,0,2,0,1,0,2,0,1,1,1,2,1,2,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0
178974,0,0,0,3,2,2,0,2,2,1,0,1,2,2,2,0,0,1,1,1,2,1,0,0,0,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179032,0,0,0,3,0,2,0,2,0,1,2,2,2,2,2,0,0,1,1,1,2,1,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179088,1,0,0,2,0,2,1,1,0,1,0,1,2,1,2,1,1,1,1,1,1,0,0,0,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179174,0,0,0,3,0,1,0,2,0,1,2,2,2,1,2,0,0,1,1,1,1,1,0,1,1,2,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
179281,0,0,1,3,0,1,0,2,0,1,1,1,2,0,2,0,0,2,1,2,1,1,1,2,2,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179328,0,0,0,3,0,1,0,2,0,1,2,1,2,1,2,0,0,1,1,2,0,1,1,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
179372,0,0,0,3,0,2,0,2,0,1,1,1,2,2,2,0,0,1,1,1,2,1,0,0,0,1,1,2,2,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179385,1,0,0,3,2,2,2,2,2,1,0,0,2,1,2,1,1,1,1,2,2,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
179471,0,0,0,3,0,1,0,2,0,1,0,1,2,2,2,0,0,2,1,2,1,1,0,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179539,0,0,0,3,2,1,0,2,1,1,2,1,2,1,2,0,0,1,1,2,1,1,1,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179600,0,0,0,2,0,1,1,2,0,1,1,1,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179605,0,0,0,3,0,1,0,2,0,1,0,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
179636,0,0,0,3,2,1,1,2,1,1,0,1,2,2,1,1,1,2,2,2,2,2,2,2,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
179660,0,0,0,3,0,2,0,2,0,1,1,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179662,0,0,0,3,0,2,0,2,0,1,2,1,2,1,2,0,0,0,0,0,1,0,0,0,0,2,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
179694,1,0,0,2,0,1,1,2,0,1,0,1,2,2,2,1,1,1,1,1,1,1,1,1,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179695,0,0,0,0,2,2,0,1,2,1,0,0,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179742,0,0,0,2,0,2,0,2,0,1,1,1,2,0,2,0,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179749,0,0,0,0,0,2,0,1,0,1,0,0,2,2,2,1,1,1,1,2,1,1,2,2,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
179757,0,0,1,3,2,1,0,2,1,1,0,1,2,2,2,0,0,1,1,2,1,1,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179767,1,0,0,0,0,2,0,2,0,1,1,1,2,1,2,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179775,0,0,0,3,2,1,0,2,1,1,0,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179793,0,0,0,2,0,1,2,1,0,0,1,2,2,2,2,2,1,1,1,2,1,1,2,2,2,2,2,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
179816,0,0,0,2,0,1,0,2,0,1,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
179827,0,0,0,3,0,1,0,2,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,2,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
179844,0,0,0,3,2,1,2,1,1,1,0,1,2,2,2,2,1,1,1,2,2,2,2,2,2,0,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
179911,1,0,0,2,0,2,1,2,0,1,1,1,2,0,2,1,1,0,1,0,0,0,0,0,2,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
179999,1,0,0,3,1,2,1,2,1,0,0,1,2,1,1,1,1,1,1,2,2,0,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180029,0,0,0,2,1,1,2,0,1,1,0,1,2,1,1,1,1,2,2,2,1,1,1,2,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180084,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,2,1,1,0,1,0,0,0,1,2,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0
180105,0,0,0,2,0,0,1,1,0,0,0,1,2,1,1,1,2,1,1,2,2,1,1,2,2,1,0,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0
180157,0,0,0,3,0,1,0,2,0,1,0,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,1,2,2,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180194,0,0,0,2,0,2,2,1,0,1,1,1,2,2,2,2,2,1,1,2,2,1,1,1,2,2,1,1,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
180198,0,0,0,3,2,1,2,2,1,1,0,1,2,1,1,2,2,1,2,2,2,1,2,2,2,1,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180251,0,0,0,0,0,2,0,2,0,1,0,1,2,2,2,0,0,1,1,1,2,1,0,0,0,1,1,1,2,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180254,0,0,0,3,0,1,0,2,0,1,2,1,2,1,1,0,0,2,1,2,0,1,0,0,2,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
180259,0,0,0,3,2,1,0,2,2,1,1,1,2,1,2,0,0,1,1,2,2,2,2,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180325,1,0,1,3,0,2,0,2,0,1,1,1,2,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180353,1,0,0,2,0,2,0,2,0,1,0,1,2,2,2,0,0,1,1,1,2,1,1,1,0,1,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
180372,1,0,0,2,2,1,1,2,1,1,1,1,2,0,0,1,2,1,2,2,1,2,2,2,2,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180395,0,0,0,0,2,1,0,1,1,1,0,0,2,2,2,0,0,1,1,2,2,2,1,1,1,1,1,2,2,1,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180412,0,0,0,2,2,2,0,2,2,1,0,1,2,2,2,0,0,1,1,2,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
180424,0,0,0,3,0,1,0,2,0,1,1,0,2,2,2,0,0,1,1,2,2,1,1,1,1,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
180429,0,0,0,3,0,1,1,2,0,1,2,2,1,0,0,2,2,0,2,0,1,0,1,2,2,2,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
180486,0,0,0,2,2,1,0,2,2,1,0,0,2,2,2,0,0,1,1,1,2,1,0,0,0,0,0,2,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180493,0,0,0,2,0,1,1,1,0,1,0,1,1,0,0,1,2,2,2,2,1,2,2,2,2,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
180550,0,0,0,3,2,2,0,2,1,1,0,1,2,2,2,1,1,1,1,2,2,1,0,0,0,0,0,2,1,1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0
180572,1,0,0,3,0,1,1,2,0,0,0,1,2,0,1,1,2,1,1,1,1,1,1,1,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180588,0,0,0,3,2,2,0,2,2,1,0,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,0,1,2,2,2,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0
180609,1,0,0,3,0,1,0,2,0,0,0,1,1,1,1,0,0,1,1,2,2,1,1,1,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
180619,0,0,0,2,2,2,1,1,2,1,0,1,2,1,2,1,1,2,1,2,1,1,1,2,2,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
180663,0,0,0,2,0,2,1,2,0,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,2,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
180760,0,0,0,0,2,1,0,0,2,1,0,1,1,1,1,0,0,0,0,0,2,0,0,0,0,1,1,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180772,1,0,0,3,2,2,0,2,2,1,1,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
180827,1,0,0,3,0,2,0,2,0,1,0,1,2,0,2,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180902,0,0,0,3,0,1,0,2,0,1,1,1,2,2,2,0,0,1,1,1,2,1,0,0,0,2,2,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180918,0,0,0,2,0,2,0,2,0,1,2,1,2,2,2,0,0,1,1,2,2,1,1,0,1,1,1,2,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
180938,0,0,0,0,2,1,0,0,1,1,0,1,2,2,2,0,0,1,1,2,1,1,0,0,0,1,0,1,2,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181004,0,0,0,0,0,1,0,1,0,1,0,0,2,0,1,0,0,1,1,2,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181007,0,0,0,2,2,0,0,2,2,0,1,1,2,2,2,0,0,2,1,2,1,2,1,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
181018,0,0,0,0,2,2,0,1,2,1,0,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181042,0,0,0,3,1,0,0,2,1,0,1,1,2,2,2,0,0,1,1,2,1,1,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181089,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,2,2,2,0,1,2,2,2,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181180,0,0,0,2,2,2,0,2,2,1,1,1,2,1,2,0,0,1,1,2,2,1,0,0,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
181212,0,0,0,3,0,2,0,2,0,1,0,1,2,1,2,0,0,1,1,1,2,1,0,0,0,1,1,1,2,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0
181216,0,0,0,3,0,2,0,2,0,1,1,1,2,2,2,0,0,1,1,2,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181235,0,0,0,0,2,2,0,2,2,0,0,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181262,1,0,0,3,0,1,1,2,0,1,0,1,2,1,1,1,2,0,1,0,1,1,1,1,2,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
181281,0,0,1,2,2,2,0,2,2,1,2,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181309,0,0,0,3,0,1,2,2,0,0,0,1,2,2,2,2,2,1,1,2,1,1,2,2,2,1,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
181316,0,0,0,2,0,2,0,2,0,1,0,1,2,1,1,0,0,1,1,2,2,1,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181348,0,0,0,2,2,2,1,2,2,1,0,1,2,2,2,1,1,1,1,1,2,1,0,0,2,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181363,0,0,0,2,2,2,0,2,2,1,0,1,2,1,2,0,0,0,0,0,1,0,0,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181401,0,0,2,3,0,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181417,0,0,0,0,0,2,0,1,0,1,0,1,1,1,1,0,0,1,1,2,2,1,0,0,0,1,1,1,2,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181421,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0,2,1,2,1,2,1,0,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181439,1,0,0,3,0,2,0,2,0,1,1,1,2,1,1,0,0,2,1,2,2,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181442,0,0,0,3,2,2,0,2,2,1,0,1,2,1,2,0,0,0,0,0,2,0,0,0,0,1,1,1,2,2,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
181449,0,0,0,2,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181480,0,0,0,3,1,1,1,2,0,1,1,1,2,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181503,0,0,0,2,0,1,1,0,0,1,0,1,0,0,0,1,1,1,1,1,0,1,1,1,2,0,0,2,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
181525,1,0,0,2,2,2,2,2,1,0,0,1,2,1,1,1,1,2,1,2,1,1,2,2,2,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
181548,0,1,0,3,2,1,0,2,2,1,1,1,2,1,2,0,0,1,1,1,2,1,0,0,0,1,0,1,2,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181560,0,0,0,0,2,2,0,2,1,1,0,0,2,1,2,0,0,1,1,1,2,1,0,0,0,0,0,1,2,2,1,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0
181605,0,0,0,3,0,1,1,1,0,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,2,0,0,1,1,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
181649,1,0,0,2,0,0,1,0,0,0,0,0,1,1,0,1,2,1,1,1,1,0,0,0,2,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181684,0,0,0,3,0,1,0,2,0,1,1,1,2,1,2,0,0,1,1,1,2,0,0,0,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181751,0,0,0,0,2,2,2,1,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,2,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
181790,0,0,0,3,2,2,0,2,2,1,1,1,2,2,2,0,0,0,0,0,2,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181816,0,0,0,2,2,2,0,2,1,1,1,1,2,1,2,0,0,1,1,2,2,1,1,2,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181838,0,0,0,3,2,1,0,2,2,1,1,1,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181846,0,0,0,3,2,1,0,2,2,1,0,1,2,2,2,0,0,1,1,2,2,1,0,0,0,1,0,2,2,2,2,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0
181873,0,0,0,2,0,1,1,1,0,1,0,1,2,1,1,1,1,2,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
